758370174	GYR	0.014660765	-0.05497787	0.004886922
758370184	ACC	0.0	5.9759274	7.881712
758370184	MAG	-40.375	8.1875	-54.9375
758370184	GYR	0.009773844	-0.042760566	-0.0036651914
758370194	ACC	0.0	5.9759274	7.8529816
758370194	MAG	-40.0625	7.9375	-55.0625
758370194	GYR	0.0061086523	-0.032986723	-0.009773844
758370204	ACC	0.0	5.9759274	7.920019
758370204	MAG	-39.9375	7.9375	-54.9375
758370204	GYR	0.002443461	-0.0012217305	-0.013439035
758370214	ACC	0.0	6.0046577	7.9391727
758370214	MAG	-39.9375	8.0625	-55.0625
758370214	GYR	0.0036651914	0.010995574	-0.014660765
758370224	ACC	0.0	5.995081	8.00621
758370224	MAG	-40.1875	8.0625	-54.9375
758370224	GYR	0.008552114	0.021991149	-0.017104227
758370234	ACC	0.0	5.995081	7.9870567
758370234	MAG	-39.6875	7.8125	-55.0625
758370234	GYR	0.019547688	0.032986723	-0.021991149
758370244	ACC	0.0	5.9759274	7.920019
758370244	MAG	-40.0625	7.625	-54.5625
758370244	GYR	0.02443461	0.032986723	-0.02932153
758370254	ACC	-0.038307227	5.9759274	7.9487495
758370254	MAG	-40.1875	7.375	-54.6875
758370254	GYR	0.02443461	0.030543262	-0.032986723
758370264	ACC	-0.047884032	6.0525417	8.034941
758370264	MAG	-40.0625	7.125	-54.8125
758370264	GYR	0.02565634	0.028099801	-0.03176499
758370274	ACC	-0.009576807	6.0716953	8.063671
758370274	MAG	-39.8125	7.25	-55.0625
758370274	GYR	0.032986723	0.032986723	-0.02932153
758370284	ACC	-0.02873042	6.0238113	8.082825
758370284	MAG	-39.9375	7.125	-54.6875
758370284	GYR	0.040317107	0.041538835	-0.030543262
758370294	ACC	-0.10534488	6.0238113	8.054094
758370294	MAG	-40.0625	6.9375	-54.8125
758370294	GYR	0.047647487	0.039095376	-0.03176499
758370304	ACC	-0.1436521	6.0238113	8.0445175
758370304	MAG	-40.0625	6.6875	-54.8125
758370304	GYR	0.047647487	0.02565634	-0.02565634
758370314	ACC	-0.08619126	6.042965	7.9966335
758370314	MAG	-39.9375	6.6875	-54.6875
758370314	GYR	0.047647487	0.017104227	-0.020769417
758370324	ACC	-0.076614454	6.0621185	7.9391727
758370324	MAG	-39.9375	6.5625	-54.5625
758370324	GYR	0.041538835	0.008552114	-0.019547688
758370334	ACC	-0.076614454	6.0621185	7.8912888
758370334	MAG	-39.9375	6.6875	-54.8125
758370334	GYR	0.03176499	0.0061086523	-0.019547688
758370344	ACC	-0.076614454	6.042965	7.967903
758370344	MAG	-39.5	6.8125	-54.9375
758370344	GYR	0.02565634	0.004886922	-0.017104227
758370354	ACC	-0.06703765	6.0525417	8.0924015
758370354	MAG	-39.375	7.125	-54.8125
758370354	GYR	0.030543262	0.014660765	-0.014660765
758370364	ACC	-0.05746084	6.0716953	8.034941
758370364	MAG	-39.8125	7.125	-54.6875
758370364	GYR	0.04642576	0.03176499	-0.014660765
758370374	ACC	-0.038307227	6.0525417	7.9487495
758370374	MAG	-39.5	7.25	-54.8125
758370374	GYR	0.061086524	0.05131268	-0.015882496
758370384	ACC	-0.06703765	6.0621185	7.9008656
758370384	MAG	-39.6875	7.125	-55.0625
758370384	GYR	0.06352998	0.062308256	-0.019547688
758370394	ACC	-0.15322891	6.081272	7.7667904
758370394	MAG	-39.9375	7.375	-55.1875
758370394	GYR	0.06352998	0.07086037	-0.018325957
758370404	ACC	-0.21068975	6.090849	7.699753
758370404	MAG	-39.8125	7.8125	-55.375
758370404	GYR	0.05375614	0.06841691	-0.012217305
758370414	ACC	-0.16280572	6.0621185	7.73806
